id,region,game_mode,patch,blue_team,red_team,winning_team
3244,NA1,ARAM,14.13.596.7996,"{Ezreal,Fizz,AurelionSol,Lux,Ashe}","{Gragas,Qiyana,Corki,Yone,MissFortune}",0
3246,NA1,ARAM,14.13.598.9749,"{Tristana,Chogath,Taliyah,Rengar,Illaoi}","{MonkeyKing,Aphelios,Lillia,Xerath,Rakan}",1
3248,NA1,ARAM,14.13.596.7996,"{Morgana,Ryze,Senna,Karthus,Sejuani}","{Smolder,Zeri,Teemo,TahmKench,Vex}",0
3252,NA1,ARAM,14.13.596.7996,"{Karma,Ziggs,Annie,Yorick,Jhin}","{Malphite,TwistedFate,Janna,Vi,Vayne}",1
3253,NA1,ARAM,14.13.596.7996,"{Bard,Jhin,Renekton,Xayah,Illaoi}","{Chogath,Veigar,Varus,Milio,Jinx}",1
3255,NA1,ARAM,14.13.596.7996,"{Annie,Soraka,KogMaw,Zed,Nasus}","{Lissandra,Seraphine,Jhin,Rumble,Malzahar}",0
3257,NA1,ARAM,14.13.596.7996,"{Leblanc,Maokai,Cassiopeia,Karma,Samira}","{Ekko,Syndra,Leona,Lucian,Sona}",1
3258,NA1,ARAM,14.13.596.7996,"{Zilean,Nasus,Lux,Braum,Kaisa}","{Olaf,Renata,Elise,Katarina,Taric}",1
3259,NA1,ARAM,14.13.596.7996,"{Sona,Shen,AurelionSol,Ahri,Ashe}","{Aphelios,Nami,Jinx,MasterYi,Zoe}",0
3261,NA1,ARAM,14.13.596.7996,"{Nunu,Yuumi,Thresh,Viktor,MissFortune}","{Zoe,MasterYi,Kayle,Skarner,Anivia}",0
3263,NA1,ARAM,14.13.598.9749,"{Seraphine,Brand,Morgana,Maokai,Jinx}","{Lux,Sivir,Hwei,Xerath,Zilean}",0
3266,NA1,ARAM,14.13.596.7996,"{Veigar,MissFortune,Neeko,Jayce,Ornn}","{Malzahar,Zed,Quinn,Katarina,Lux}",1
3267,NA1,ARAM,14.13.596.7996,"{Janna,Vladimir,Lucian,Chogath,Morgana}","{Jax,Brand,Xerath,Neeko,Zed}",0
3268,NA1,ARAM,14.13.596.7996,"{Tristana,Jhin,Morgana,Yasuo,Braum}","{Darius,Thresh,Cassiopeia,Vayne,Amumu}",1
3269,NA1,ARAM,14.13.596.7996,"{Orianna,Katarina,Sett,Neeko,Blitzcrank}","{Lillia,Nocturne,Belveth,Nautilus,DrMundo}",1
3270,NA1,ARAM,14.13.596.7996,"{Leona,Mordekaiser,Malphite,Xerath,Lucian}","{Soraka,Senna,Morgana,Xayah,Rakan}",1
3271,NA1,ARAM,14.13.598.9749,"{Malzahar,Karma,Poppy,Leblanc,MonkeyKing}","{Ornn,Sona,Zoe,Jinx,Jhin}",1
3273,NA1,ARAM,14.13.596.7996,"{Ahri,Zyra,Ezreal,Lissandra,Twitch}","{Zed,Annie,Senna,Hwei,Teemo}",0
3274,NA1,ARAM,14.13.596.7996,"{Zyra,Samira,Pyke,Chogath,TwistedFate}","{Nidalee,Lissandra,KSante,Kayle,Caitlyn}",0
3277,NA1,ARAM,14.13.596.7996,"{Illaoi,Zyra,Brand,Leblanc,Milio}","{Rell,Yone,Ekko,Darius,Chogath}",0
3278,NA1,ARAM,14.13.596.7996,"{Irelia,Quinn,Galio,Seraphine,TwistedFate}","{DrMundo,Renata,Jhin,KogMaw,Ahri}",1
3281,NA1,ARAM,14.13.596.7996,"{Zoe,Varus,Lux,Tristana,Poppy}","{JarvanIV,Ezreal,Kaisa,Soraka,Vayne}",0
3282,NA1,ARAM,14.13.596.7996,"{Veigar,Nami,Khazix,Sion,Zeri}","{KogMaw,Maokai,Caitlyn,Leblanc,Mordekaiser}",1
3285,NA1,ARAM,14.13.596.7996,"{Leblanc,Ezreal,Nautilus,Viktor,Jinx}","{Kaisa,Gragas,Sett,Renekton,Brand}",1
3286,NA1,ARAM,14.13.596.7996,"{Zyra,Kindred,Ornn,Taliyah,Yorick}","{Jhin,Ashe,Katarina,Mordekaiser,Amumu}",0
3287,NA1,ARAM,14.13.596.7996,"{Ashe,LeeSin,Malphite,Talon,Brand}","{Elise,Sivir,Karma,Maokai,AurelionSol}",0
3289,NA1,ARAM,14.13.596.7996,"{Velkoz,Singed,Zilean,Shyvana,Qiyana}","{Gwen,Leona,Belveth,Ahri,Graves}",1
3291,NA1,ARAM,14.13.596.7996,"{Zyra,Ashe,Caitlyn,Darius,Nidalee}","{Corki,Cassiopeia,Teemo,Kindred,MasterYi}",0
3292,NA1,ARAM,14.13.596.7996,"{Sivir,Nautilus,Morgana,Zyra,Gragas}","{JarvanIV,Vex,Ahri,Lucian,Gnar}",1
3297,NA1,ARAM,14.13.596.7996,"{Thresh,Lissandra,Talon,Nilah,Ekko}","{Hwei,Syndra,Garen,Nami,KogMaw}",1
3301,NA1,ARAM,14.13.598.9749,"{Thresh,Lucian,Nidalee,Annie,Leblanc}","{Swain,Chogath,Ezreal,Xerath,Graves}",0
3302,NA1,ARAM,14.13.596.7996,"{Karthus,KogMaw,Chogath,Ryze,Veigar}","{Viego,Cassiopeia,TwistedFate,Morgana,Vi}",0
3303,NA1,ARAM,14.13.596.7996,"{Annie,Chogath,Viego,Gangplank,Orianna}","{Rengar,Brand,Soraka,TahmKench,Lucian}",1
3305,NA1,ARAM,14.13.596.7996,"{Pyke,Jhin,Rell,Veigar,Rammus}","{Malzahar,KogMaw,Kayle,Udyr,Zyra}",1
3306,NA1,ARAM,14.13.598.9749,"{Lux,Smolder,Orianna,Seraphine,Varus}","{Pantheon,Illaoi,Zyra,Velkoz,Bard}",0
3307,NA1,ARAM,14.13.596.7996,"{Caitlyn,Nami,Yasuo,Diana,Azir}","{Malphite,Nidalee,Galio,Vladimir,Smolder}",1
3308,NA1,ARAM,14.13.596.7996,"{Annie,Mordekaiser,Soraka,Vayne,Lucian}","{Shen,Yasuo,Amumu,Rumble,Quinn}",0
3309,NA1,ARAM,14.13.598.9749,"{Jhin,Mordekaiser,Neeko,Lucian,Chogath}","{Garen,Malzahar,Zeri,Zyra,Ryze}",0
3310,NA1,ARAM,14.13.596.7996,"{Fiora,Diana,Hwei,Trundle,Akali}","{Amumu,Syndra,Ziggs,Garen,Azir}",1
3315,NA1,ARAM,14.13.596.7996,"{Gragas,Singed,Lissandra,Ashe,Caitlyn}","{Aatrox,Janna,Ornn,Cassiopeia,Jinx}",1
3317,NA1,ARAM,14.13.596.7996,"{Talon,Leona,Caitlyn,Leblanc,Jhin}","{Kayle,Swain,Chogath,Zoe,Zilean}",0
3321,NA1,ARAM,14.13.596.7996,"{Yone,Thresh,Sona,Sivir,TahmKench}","{Velkoz,Braum,KogMaw,Ahri,Darius}",1
3322,NA1,ARAM,14.13.598.9749,"{Syndra,Maokai,Tristana,Akshan,Karthus}","{Ashe,Warwick,Riven,Akali,Sett}",0
3323,NA1,ARAM,14.13.596.7996,"{Kaisa,Gnar,DrMundo,Ziggs,Graves}","{MissFortune,Belveth,Renata,JarvanIV,FiddleSticks}",1
3324,NA1,ARAM,14.13.596.7996,"{Fizz,MasterYi,Vex,Brand,Evelynn}","{Kennen,DrMundo,Viego,Zyra,Draven}",1
3326,NA1,ARAM,14.13.596.7996,"{Neeko,Briar,Nunu,Katarina,Varus}","{Sylas,Thresh,Vex,Xayah,Pantheon}",1
3327,NA1,ARAM,14.13.598.9749,"{Caitlyn,Zoe,FiddleSticks,Trundle,Heimerdinger}","{TwistedFate,Warwick,Twitch,Azir,Xerath}",0
3329,NA1,ARAM,14.13.598.9749,"{Lissandra,Malphite,Khazix,Shen,Xerath}","{Skarner,Jhin,Pyke,Renata,Teemo}",1
3330,NA1,ARAM,14.13.596.7996,"{Vi,Zoe,Alistar,Nilah,LeeSin}","{Zilean,Lissandra,Garen,Ivern,KogMaw}",1
3331,NA1,ARAM,14.13.598.9749,"{Quinn,Caitlyn,MissFortune,Xayah,Jinx}","{Twitch,TwistedFate,Gnar,Heimerdinger,Viego}",1
3334,NA1,ARAM,14.13.596.7996,"{Brand,LeeSin,Sivir,MasterYi,Corki}","{Cassiopeia,Malphite,Belveth,Samira,Rakan}",0
3335,NA1,ARAM,14.13.596.7996,"{Gangplank,Vex,Ryze,Aatrox,FiddleSticks}","{Vayne,Nunu,Ornn,Viktor,MissFortune}",0
3336,NA1,ARAM,14.13.596.7996,"{Lux,Varus,Aphelios,Neeko,Shaco}","{MissFortune,Malzahar,Jayce,Jhin,Sion}",1
3337,NA1,ARAM,14.13.596.7996,"{Annie,Tryndamere,Samira,Janna,Sivir}","{Ezreal,Senna,Smolder,Taric,Vladimir}",1
3341,NA1,ARAM,14.13.598.9749,"{MissFortune,Nami,Samira,Zoe,Yone}","{Sejuani,Kayle,Trundle,Leblanc,Braum}",1
3343,NA1,ARAM,14.13.596.7996,"{Malzahar,Briar,Twitch,MasterYi,Gnar}","{MissFortune,Vayne,Kennen,Khazix,Tristana}",0
3345,NA1,ARAM,14.13.596.7996,"{Skarner,Udyr,Pyke,Smolder,Jayce}","{Zilean,Maokai,Caitlyn,Lucian,Senna}",1
3346,NA1,ARAM,14.13.596.7996,"{Ziggs,Mordekaiser,Braum,Sylas,Orianna}","{Ekko,Rengar,Brand,Lux,Tristana}",0
3347,NA1,ARAM,14.13.596.7996,"{Kaisa,MonkeyKing,Orianna,Pyke,Ashe}","{Fiora,Ezreal,Illaoi,Lux,JarvanIV}",1
3348,NA1,ARAM,14.13.596.7996,"{Aphelios,Ekko,Karma,Vex,Lissandra}","{Nidalee,Brand,Anivia,Ahri,MissFortune}",0
3349,NA1,ARAM,14.13.596.7996,"{Garen,Graves,Ashe,JarvanIV,Ahri}","{Rammus,Tristana,Draven,Sivir,AurelionSol}",0
3350,NA1,ARAM,14.13.598.9749,"{Veigar,Taric,Lissandra,Aatrox,Chogath}","{Velkoz,Kennen,Vex,Qiyana,Mordekaiser}",0
3351,NA1,ARAM,14.13.596.7996,"{Thresh,KogMaw,Sona,Leona,Ahri}","{Swain,Zac,Jhin,Vayne,Aphelios}",1
3353,NA1,ARAM,14.13.596.7996,"{Malzahar,Lucian,Senna,Teemo,Leona}","{Ashe,Thresh,Akshan,Nasus,Xerath}",0
3355,NA1,ARAM,14.13.596.7996,"{Pyke,Rengar,Nunu,Maokai,Galio}","{Jinx,Veigar,Nautilus,Graves,Lulu}",1
3356,NA1,ARAM,14.13.598.9749,"{Brand,Azir,Pyke,Garen,Darius}","{XinZhao,Lux,Lucian,Smolder,Renata}",0
3358,NA1,ARAM,14.13.598.9749,"{Karthus,Zed,Ryze,Soraka,Jinx}","{Kindred,Thresh,KSante,Khazix,Chogath}",0
3359,NA1,ARAM,14.13.596.7996,"{Teemo,Corki,Singed,Seraphine,Swain}","{Akali,Ahri,Kled,Ashe,Vayne}",0
3360,NA1,ARAM,14.13.596.7996,"{Maokai,Orianna,Lucian,Senna,Fizz}","{Soraka,Garen,Kindred,Velkoz,Pyke}",1
3362,NA1,ARAM,14.13.596.7996,"{Jayce,Lillia,Morgana,Soraka,Kassadin}","{Twitch,Thresh,Ezreal,Lissandra,Kayle}",0
3364,NA1,ARAM,14.13.596.7996,"{Soraka,Brand,Morgana,Rengar,AurelionSol}","{Khazix,Yone,Kayle,Neeko,Rakan}",0
3365,NA1,ARAM,14.13.596.7996,"{Volibear,Vex,Graves,Sylas,MissFortune}","{Velkoz,Janna,Karma,Lillia,Leblanc}",0
3367,NA1,ARAM,14.13.598.9749,"{Leblanc,Velkoz,Chogath,Corki,Soraka}","{Karma,Singed,Kennen,Akshan,Yone}",1
3368,NA1,ARAM,14.13.596.7996,"{Renekton,Nidalee,Malphite,KogMaw,Sivir}","{Leona,Kindred,JarvanIV,Renata,Brand}",0
3370,NA1,ARAM,14.13.596.7996,"{MasterYi,Quinn,Heimerdinger,Ziggs,Ornn}","{Elise,Sylas,Vex,Xayah,Tristana}",0
3371,NA1,ARAM,14.13.596.7996,"{Senna,Bard,Vayne,Zac,Garen}","{Pantheon,Kalista,Shaco,Karma,Riven}",0
3372,NA1,ARAM,14.13.596.7996,"{TahmKench,MonkeyKing,Kled,Hwei,Amumu}","{Cassiopeia,Talon,Shaco,Brand,MissFortune}",1
3374,NA1,ARAM,14.13.598.9749,"{TwistedFate,TahmKench,Seraphine,Pyke,Nunu}","{Trundle,Zeri,Shaco,Graves,Pantheon}",1
3375,NA1,ARAM,14.13.596.7996,"{Syndra,Briar,Lux,Illaoi,RekSai}","{Ashe,Nidalee,FiddleSticks,Draven,Amumu}",1
3377,NA1,ARAM,14.13.596.7996,"{Trundle,Veigar,Ahri,Xayah,Lucian}","{Leona,Elise,Nidalee,Skarner,Kaisa}",0
3380,NA1,ARAM,14.13.598.9749,"{Zyra,Twitch,Lucian,Kayle,Karma}","{Nilah,Tryndamere,Leblanc,Zac,Pantheon}",0
3383,NA1,ARAM,14.13.596.7996,"{MissFortune,Nami,Blitzcrank,Xerath,MonkeyKing}","{Taliyah,Jinx,Karma,Brand,Evelynn}",0
3384,NA1,ARAM,14.13.598.9749,"{Jinx,Viego,Renata,JarvanIV,Swain}","{Chogath,Morgana,Karma,Xayah,Corki}",0
3385,NA1,ARAM,14.13.596.7996,"{Sivir,Volibear,Udyr,Aphelios,Garen}","{Jhin,Lissandra,Ekko,Taric,Soraka}",0
3386,NA1,ARAM,14.13.596.7996,"{Sylas,Khazix,MonkeyKing,Zed,DrMundo}","{Yasuo,Mordekaiser,Alistar,Darius,Amumu}",1
3390,NA1,ARAM,14.13.596.7996,"{Vladimir,Sett,Morgana,Twitch,Draven}","{Skarner,TwistedFate,Graves,Ezreal,Veigar}",0
3391,NA1,ARAM,14.13.598.9749,"{Sett,Sivir,Ziggs,Nidalee,Tristana}","{Lux,Graves,Akshan,Leblanc,Nautilus}",1
3395,NA1,ARAM,14.13.596.7996,"{Annie,Kennen,Darius,Malzahar,Leona}","{Thresh,Karma,Hecarim,Mordekaiser,Kayn}",1
3396,NA1,ARAM,14.13.596.7996,"{Draven,Graves,Vladimir,Jinx,Sejuani}","{Chogath,JarvanIV,Zoe,Tryndamere,Lux}",1
3399,NA1,ARAM,14.13.596.7996,"{Varus,Karthus,Shyvana,Lillia,Braum}","{Sett,Hwei,Nunu,Brand,Leblanc}",0
3402,NA1,ARAM,14.13.598.9749,"{Akshan,Chogath,Naafiri,Kaisa,Fiora}","{Darius,Viego,AurelionSol,Senna,Caitlyn}",0
3405,NA1,ARAM,14.13.596.7996,"{Malphite,Gangplank,Varus,Ryze,Skarner}","{Lucian,Braum,Jinx,Soraka,Poppy}",1
3407,NA1,ARAM,14.13.596.7996,"{XinZhao,Ezreal,Renekton,Zilean,Vayne}","{Ornn,Jax,Thresh,MissFortune,Kennen}",1
3409,NA1,ARAM,14.13.596.7996,"{Talon,Taric,Lulu,Mordekaiser,Trundle}","{Senna,Illaoi,Sona,Tristana,Janna}",1
3410,NA1,ARAM,14.13.598.9749,"{Syndra,MissFortune,Vex,Lux,TwistedFate}","{Shaco,Kayn,Pyke,Malzahar,Kaisa}",1
3411,NA1,ARAM,14.13.596.7996,"{Ekko,Morgana,KogMaw,Xayah,Aatrox}","{Garen,Zoe,MasterYi,Jhin,Akali}",0
3414,NA1,ARAM,14.13.596.7996,"{Katarina,Azir,Chogath,Nilah,Jhin}","{Varus,Ezreal,Ryze,Ashe,Kennen}",1
3415,NA1,ARAM,14.13.598.9749,"{Gnar,Twitch,Tristana,Pyke,Kennen}","{Teemo,Belveth,Ahri,Garen,Kindred}",1
3416,NA1,ARAM,14.13.596.7996,"{Yuumi,Nilah,Jinx,Jax,Darius}","{Caitlyn,Taliyah,Varus,Yasuo,Nami}",1
3418,NA1,ARAM,14.13.596.7996,"{Anivia,Yasuo,Gangplank,Illaoi,Akshan}","{Graves,Twitch,Zeri,Gragas,Thresh}",1
3419,NA1,ARAM,14.13.596.7996,"{Soraka,Aphelios,Morgana,Ekko,Katarina}","{Taliyah,Zyra,Zoe,Rumble,Jhin}",1
3420,NA1,ARAM,14.13.598.9749,"{JarvanIV,MonkeyKing,Gragas,Elise,Nami}","{Yasuo,Cassiopeia,TahmKench,Xayah,Veigar}",1
3421,NA1,ARAM,14.13.598.9749,"{Urgot,Poppy,Twitch,Amumu,Janna}","{Caitlyn,Brand,Trundle,Senna,Blitzcrank}",1
3426,NA1,ARAM,14.13.596.7996,"{Darius,Olaf,Viktor,Varus,Udyr}","{JarvanIV,Talon,Caitlyn,Morgana,Xerath}",1
3429,NA1,ARAM,14.13.596.7996,"{Shaco,Malphite,Zilean,Caitlyn,MissFortune}","{Teemo,Chogath,Swain,Morgana,Sona}",0
3430,NA1,ARAM,14.13.596.7996,"{Zed,Lissandra,MissFortune,Morgana,Garen}","{Twitch,Samira,Fiora,Aatrox,Thresh}",0
3432,NA1,ARAM,14.13.596.7996,"{Quinn,TwistedFate,Zilean,Ekko,Caitlyn}","{Zeri,Shyvana,MissFortune,Ryze,Renekton}",0
3434,NA1,ARAM,14.13.596.7996,"{FiddleSticks,Leona,Lillia,Zyra,Kaisa}","{Lucian,Karthus,Jhin,Renekton,Camille}",1
3435,NA1,ARAM,14.13.596.7996,"{Thresh,Janna,Jinx,KogMaw,Taliyah}","{Ahri,Draven,DrMundo,Syndra,Rumble}",0
3437,NA1,ARAM,14.13.598.9749,"{Velkoz,Graves,Gangplank,Milio,KogMaw}","{Urgot,Nunu,Ryze,Tristana,Karma}",0
3438,NA1,ARAM,14.13.596.7996,"{MissFortune,Vex,Ivern,MasterYi,Jhin}","{Fiora,Nautilus,Draven,Anivia,Milio}",1
3441,NA1,ARAM,14.13.598.9749,"{Yone,Veigar,Viktor,Senna,Twitch}","{Belveth,Jinx,Zoe,MissFortune,Cassiopeia}",0
3445,NA1,ARAM,14.13.596.7996,"{Milio,FiddleSticks,Nunu,Xayah,Udyr}","{Janna,Sivir,Garen,Nidalee,Kalista}",0
3448,NA1,ARAM,14.13.596.7996,"{Urgot,Zoe,Qiyana,Brand,Ashe}","{Jinx,Viego,Mordekaiser,Viktor,Jhin}",0
3451,NA1,ARAM,14.13.596.7996,"{Lulu,Morgana,Kalista,Corki,Malphite}","{Udyr,Smolder,Gnar,Zilean,Graves}",0
3453,NA1,ARAM,14.13.596.7996,"{Ashe,MissFortune,Mordekaiser,Sivir,Kled}","{Malphite,Malzahar,AurelionSol,LeeSin,Nocturne}",0
3454,NA1,ARAM,14.13.596.7996,"{Chogath,Rammus,Zyra,Nami,Urgot}","{Lux,AurelionSol,Nocturne,Naafiri,Shaco}",1
3456,NA1,ARAM,14.13.596.7996,"{Gangplank,Caitlyn,Teemo,Azir,Gnar}","{Irelia,Zoe,Neeko,KSante,Taliyah}",1
3457,NA1,ARAM,14.13.598.9749,"{Veigar,Lucian,Thresh,Evelynn,Ryze}","{Soraka,Teemo,Naafiri,TwistedFate,Udyr}",1
3458,NA1,ARAM,14.13.596.7996,"{Thresh,Katarina,Vayne,Velkoz,JarvanIV}","{Yuumi,Nunu,Skarner,Jax,Aphelios}",0
3459,NA1,ARAM,14.13.596.7996,"{Katarina,Velkoz,Talon,Thresh,Swain}","{Sion,Vayne,Ryze,Sona,Lissandra}",0
3461,NA1,ARAM,14.13.596.7996,"{Skarner,Shaco,Zeri,Karthus,Malphite}","{Jayce,Lulu,Qiyana,Senna,Jax}",1
3464,NA1,ARAM,14.13.596.7996,"{Sona,Darius,Jax,Mordekaiser,Velkoz}","{Shaco,Kayle,JarvanIV,Anivia,Gangplank}",1
3465,NA1,ARAM,14.13.598.9749,"{Vayne,JarvanIV,Rengar,Akali,Ryze}","{Diana,Senna,Jhin,Zyra,Velkoz}",1
3467,NA1,ARAM,14.13.596.7996,"{Sett,TwistedFate,XinZhao,Sivir,Braum}","{Zeri,Karthus,Zed,Khazix,Jinx}",0
3468,NA1,ARAM,14.13.596.7996,"{Akshan,Janna,Orianna,Kayn,Leona}","{KogMaw,Warwick,Fiora,Varus,Ahri}",1
3471,NA1,ARAM,14.13.598.9749,"{Smolder,Varus,Velkoz,Sona,Milio}","{Urgot,Hwei,Amumu,Caitlyn,Teemo}",0
3473,NA1,ARAM,14.13.596.7996,"{Garen,Syndra,Neeko,Brand,Kassadin}","{Jhin,Nasus,Mordekaiser,Kaisa,Rakan}",1
3475,NA1,ARAM,14.13.596.7996,"{Swain,Karma,Zoe,DrMundo,Twitch}","{Annie,MasterYi,Jinx,Yuumi,AurelionSol}",0
3476,NA1,ARAM,14.13.596.7996,"{DrMundo,Vladimir,Lux,Kalista,Morgana}","{Twitch,Rumble,Smolder,Veigar,Viego}",0
3478,NA1,ARAM,14.13.596.7996,"{Viktor,Alistar,Jhin,Belveth,Shyvana}","{Caitlyn,Seraphine,Orianna,Zed,TwistedFate}",0
3480,NA1,ARAM,14.13.596.7996,"{Graves,Kaisa,Ekko,Janna,Malzahar}","{Darius,Renata,Kalista,Sivir,FiddleSticks}",1
3481,NA1,ARAM,14.13.596.7996,"{Malzahar,MonkeyKing,Sylas,Vayne,Soraka}","{Kindred,Galio,Lulu,Xayah,Ezreal}",1
3484,NA1,ARAM,14.13.598.9749,"{Teemo,Corki,Janna,Yasuo,Taric}","{Sion,Smolder,Nautilus,Yorick,FiddleSticks}",1
3485,NA1,ARAM,14.13.596.7996,"{Jinx,AurelionSol,Lissandra,XinZhao,Jhin}","{Malzahar,Karma,Amumu,Varus,Janna}",0
3486,NA1,ARAM,14.13.596.7996,"{Kayle,Rell,Kalista,Orianna,AurelionSol}","{Katarina,Darius,Pyke,Shaco,MasterYi}",0
3487,NA1,ARAM,14.13.596.7996,"{Lucian,Amumu,Veigar,Pantheon,Nami}","{Anivia,Urgot,Karthus,Blitzcrank,Yone}",0
3489,NA1,ARAM,14.13.596.7996,"{Briar,Leona,Kayle,Karma,Malzahar}","{Varus,Sylas,Malphite,Pyke,Vi}",0
3490,NA1,ARAM,14.13.598.9749,"{Lux,Smolder,Milio,Viego,Pyke}","{Trundle,Veigar,Brand,Galio,Zilean}",0
3493,NA1,ARAM,14.13.596.7996,"{Lulu,Vex,Chogath,Trundle,Irelia}","{Twitch,Janna,Vladimir,Thresh,Gragas}",1
3494,NA1,ARAM,14.13.598.9749,"{Poppy,Taliyah,Senna,Gangplank,Ziggs}","{Sett,Cassiopeia,Diana,LeeSin,Thresh}",0
3495,NA1,ARAM,14.13.596.7996,"{Varus,Morgana,Senna,Lucian,Caitlyn}","{JarvanIV,Hwei,Veigar,Thresh,Draven}",1
3498,NA1,ARAM,14.13.596.7996,"{Azir,Heimerdinger,Velkoz,Chogath,Rakan}","{Belveth,Irelia,MissFortune,Draven,Kassadin}",1
3499,NA1,ARAM,14.13.596.7996,"{Smolder,Urgot,Xerath,Jhin,Senna}","{Shen,Twitch,Lux,Diana,Ivern}",1
3500,NA1,ARAM,14.13.596.7996,"{Bard,Lux,Ahri,Volibear,Teemo}","{Malzahar,Velkoz,Kindred,Xayah,Kaisa}",0
3501,NA1,ARAM,14.13.596.7996,"{Lux,Malzahar,Rengar,Quinn,TwistedFate}","{Vayne,Yone,Akshan,Velkoz,Gangplank}",0
3505,NA1,ARAM,14.13.598.9749,"{Jinx,Zyra,Ivern,Ryze,JarvanIV}","{Darius,Yuumi,Lulu,Hwei,Chogath}",1
3506,NA1,ARAM,14.13.596.4541,"{Ryze,Leblanc,Zac,Xayah,Vex}","{Zilean,Nautilus,Fiora,Jhin,Annie}",1
3508,NA1,ARAM,14.13.596.7996,"{Sivir,Vayne,Renekton,Neeko,KSante}","{Seraphine,Vi,Pantheon,Xayah,Fiora}",0
3509,NA1,ARAM,14.13.598.9749,"{Darius,Kalista,Sejuani,Akshan,Senna}","{Zoe,Amumu,Soraka,Trundle,JarvanIV}",1
3510,NA1,ARAM,14.13.596.7996,"{Illaoi,Senna,Shen,XinZhao,Anivia}","{Ashe,Renata,Vladimir,Velkoz,Graves}",1
3511,NA1,ARAM,14.13.596.7996,"{Mordekaiser,Rell,Jhin,Yone,Vex}","{Karthus,MissFortune,Amumu,Blitzcrank,Nidalee}",0
3514,NA1,ARAM,14.13.598.9749,"{Gwen,Corki,Yuumi,Leblanc,Ezreal}","{Poppy,Darius,Teemo,Xayah,Swain}",0
3517,NA1,ARAM,14.13.596.7996,"{Yuumi,Nidalee,Amumu,Caitlyn,Akshan}","{Senna,Garen,Annie,Jhin,Sylas}",0
3518,NA1,ARAM,14.13.598.9749,"{Akali,Nidalee,Lucian,Orianna,Rell}","{Jax,Lillia,Leona,Tryndamere,Garen}",1
3519,NA1,ARAM,14.13.598.9749,"{Ashe,Urgot,Ziggs,Swain,Gwen}","{MissFortune,FiddleSticks,Yone,Ahri,Braum}",1
3521,NA1,ARAM,14.13.596.7996,"{XinZhao,Shen,Akshan,Leblanc,Annie}","{Morgana,Rumble,Renata,Lucian,Viego}",1
3525,NA1,ARAM,14.13.596.7996,"{TahmKench,Volibear,Hwei,Yone,Caitlyn}","{Nami,Morgana,KSante,Senna,Jayce}",0
3527,NA1,ARAM,14.13.596.7996,"{Kayn,Jax,Volibear,Viktor,Leona}","{Khazix,Ahri,TwistedFate,Lux,Rakan}",0
3528,NA1,ARAM,14.13.596.7996,"{Shen,Maokai,Akshan,LeeSin,Garen}","{Viego,Akali,Vayne,Ahri,Malzahar}",1
3531,NA1,ARAM,14.13.596.7996,"{Khazix,Leona,Elise,Aphelios,Blitzcrank}","{Thresh,Kayle,Ezreal,Xerath,Katarina}",1
3532,NA1,ARAM,14.13.596.7996,"{Annie,Volibear,Caitlyn,Skarner,Teemo}","{Zac,Chogath,Kennen,Smolder,Khazix}",0
3534,NA1,ARAM,14.13.596.7996,"{Sivir,LeeSin,Urgot,Malzahar,Sylas}","{Karthus,Khazix,Malphite,Akshan,Chogath}",1
3536,NA1,ARAM,14.13.596.7996,"{Zoe,Garen,Olaf,Tryndamere,Vayne}","{Nasus,Chogath,Lux,Ahri,Caitlyn}",1
3539,NA1,ARAM,14.13.596.7996,"{Chogath,Senna,Talon,Lulu,Gwen}","{Yorick,Galio,Vladimir,Sona,Brand}",1
3541,NA1,ARAM,14.13.596.7996,"{TwistedFate,Darius,Ashe,Neeko,Belveth}","{Taliyah,Kayn,Tristana,Malphite,Draven}",0
3542,NA1,ARAM,14.13.596.7996,"{Leblanc,Sejuani,Lucian,Jayce,Nocturne}","{Sett,Kayn,Zac,Sivir,Rumble}",1
3544,NA1,ARAM,14.13.598.9749,"{Syndra,Poppy,XinZhao,MonkeyKing,Aatrox}","{Kaisa,Lux,Samira,Senna,Blitzcrank}",0
3545,NA1,ARAM,14.13.596.7996,"{Vladimir,Jhin,Leona,Sylas,Vex}","{Pyke,Alistar,Quinn,Cassiopeia,Vi}",1
3546,NA1,ARAM,14.13.596.7996,"{Riven,Karma,Chogath,Zilean,MonkeyKing}","{Yone,Zed,Viego,Jinx,Sivir}",0
3547,NA1,ARAM,14.13.598.9749,"{Ahri,Pyke,Yasuo,Morgana,Karma}","{MonkeyKing,Vex,Velkoz,Kaisa,Gragas}",1
3548,NA1,ARAM,14.13.596.7996,"{Udyr,Lucian,Vi,Malphite,Nunu}","{Annie,Twitch,Varus,Blitzcrank,Milio}",0
3549,NA1,ARAM,14.13.596.7996,"{Azir,Sivir,Galio,Veigar,Volibear}","{Jax,Ivern,Taliyah,Xerath,Ashe}",1
3551,NA1,ARAM,14.13.598.9749,"{Chogath,Darius,Skarner,Lucian,Ashe}","{DrMundo,Blitzcrank,Rumble,Nilah,Lulu}",1
3552,NA1,ARAM,14.13.596.7996,"{Seraphine,Twitch,Fizz,Jayce,Lucian}","{Velkoz,Heimerdinger,KogMaw,Karma,Corki}",0
3553,NA1,ARAM,14.13.598.9749,"{Gnar,Nidalee,AurelionSol,Sion,Yuumi}","{MonkeyKing,Elise,Jinx,LeeSin,Nami}",0
